Timestamp,SHT_Temperature_C,MCP_Temperature_C,HDC_Temperature_C,SHT_Relative_Humidity,HDC_Relative_Humidity
2026-04-26 00:00:48,20.6,20.31,20.86,42.27,54.42
2026-04-26 00:00:49,20.59,20.31,20.84,42.26,54.42
2026-04-26 00:00:50,20.62,20.31,20.86,42.29,54.43
2026-04-26 00:00:51,20.6,20.25,20.86,42.29,54.42
2026-04-26 00:00:52,20.6,20.31,20.86,42.27,54.42
2026-04-26 00:00:54,20.61,20.31,20.86,42.25,54.42
2026-04-26 00:00:55,20.59,20.31,20.84,42.3,54.42
2026-04-26 00:00:56,20.6,20.38,20.88,42.29,54.43
2026-04-26 00:00:57,20.59,20.31,20.84,42.27,54.43
2026-04-26 00:00:58,20.58,20.31,20.86,42.24,54.42
2026-04-26 00:00:59,20.59,20.31,20.86,42.28,54.42
2026-04-26 00:01:00,20.59,20.38,20.84,42.25,54.42
2026-04-26 00:01:01,20.59,20.38,20.86,42.25,54.42
2026-04-26 00:01:02,20.6,20.31,20.86,42.28,54.43
2026-04-26 00:01:03,20.58,20.31,20.84,42.26,54.42
2026-04-26 00:01:04,20.59,20.31,20.86,42.27,54.42
2026-04-26 00:01:05,20.59,20.38,20.84,42.3,54.43
2026-04-26 00:01:06,20.57,20.31,20.86,42.29,54.43
2026-04-26 00:01:07,20.59,20.31,20.86,42.25,54.42
2026-04-26 00:01:08,20.58,20.31,20.84,42.3,54.42
2026-04-26 00:01:09,20.58,20.31,20.86,42.3,54.42
2026-04-26 00:01:10,20.58,20.31,20.86,42.28,54.42
2026-04-26 00:01:11,20.57,20.31,20.86,42.28,54.43
2026-04-26 00:01:12,20.59,20.31,20.86,42.24,54.43
2026-04-26 00:01:13,20.56,20.31,20.84,42.31,54.44
2026-04-26 00:01:14,20.57,20.31,20.84,42.27,54.43
2026-04-26 00:01:15,20.59,20.31,20.84,42.29,54.44
2026-04-26 00:01:16,20.58,20.31,20.86,42.29,54.44
2026-04-26 00:01:17,20.56,20.31,20.84,42.29,54.43
2026-04-26 00:01:18,20.58,20.31,20.84,42.3,54.42
2026-04-26 00:01:19,20.57,20.31,20.86,42.28,54.43
2026-04-26 00:01:20,20.58,20.31,20.84,42.3,54.43
2026-04-26 00:01:21,20.6,20.31,20.86,42.29,54.43
2026-04-26 00:01:22,20.59,20.31,20.84,42.28,54.44
2026-04-26 00:01:24,20.58,20.31,20.82,42.29,54.44
2026-04-26 00:01:25,20.59,20.31,20.84,42.29,54.44
2026-04-26 00:01:26,20.56,20.31,20.84,42.32,54.43
2026-04-26 00:01:27,20.59,20.31,20.86,42.3,54.44
2026-04-26 00:01:28,20.58,20.31,20.84,42.32,54.44
2026-04-26 00:01:29,20.57,20.31,20.86,42.27,54.44
2026-04-26 00:01:30,20.58,20.31,20.86,42.28,54.44
2026-04-26 00:01:31,20.58,20.38,20.86,42.3,54.44
2026-04-26 00:01:32,20.57,20.31,20.84,42.31,54.44
2026-04-26 00:01:33,20.59,20.31,20.84,42.33,54.44
2026-04-26 00:01:34,20.59,20.25,20.86,42.29,54.43
2026-04-26 00:01:35,20.59,20.25,20.84,42.29,54.43
2026-04-26 00:01:36,20.58,20.31,20.84,42.28,54.44
2026-04-26 00:01:37,20.57,20.31,20.84,42.33,54.44
2026-04-26 00:01:38,20.58,20.31,20.86,42.33,54.44
2026-04-26 00:01:39,20.55,20.38,20.84,42.32,54.44
2026-04-26 00:01:40,20.58,20.31,20.84,42.31,54.44
2026-04-26 00:01:41,20.6,20.31,20.82,42.29,54.44
2026-04-26 00:01:42,20.58,20.31,20.82,42.29,54.44
2026-04-26 00:01:43,20.56,20.31,20.82,42.3,54.44
2026-04-26 00:01:44,20.59,20.31,20.84,42.3,54.44
2026-04-26 00:01:45,20.58,20.31,20.84,42.31,54.45
2026-04-26 00:01:46,20.57,20.31,20.84,42.31,54.45
2026-04-26 00:01:47,20.57,20.31,20.84,42.33,54.44
2026-04-26 00:01:48,20.56,20.38,20.84,42.34,54.45
2026-04-26 00:01:49,20.56,20.31,20.82,42.27,54.46
2026-04-26 00:01:50,20.58,20.31,20.84,42.3,54.46
2026-04-26 00:01:51,20.58,20.38,20.84,42.31,54.45
2026-04-26 00:01:52,20.56,20.25,20.84,42.27,54.45
2026-04-26 00:01:54,20.58,20.31,20.84,42.31,54.45
2026-04-26 00:01:55,20.56,20.31,20.82,42.32,54.46
2026-04-26 00:01:56,20.56,20.31,20.82,42.3,54.45
2026-04-26 00:01:57,20.56,20.38,20.84,42.3,54.46
2026-04-26 00:01:58,20.58,20.31,20.8,42.29,54.45
2026-04-26 00:01:59,20.56,20.31,20.82,42.3,54.46
2026-04-26 00:02:00,20.57,20.25,20.82,42.34,54.46
2026-04-26 00:02:01,20.57,20.31,20.82,42.32,54.46
2026-04-26 00:02:02,20.58,20.31,20.84,42.31,54.46
2026-04-26 00:02:03,20.56,20.31,20.82,42.31,54.46
2026-04-26 00:02:04,20.57,20.31,20.84,42.32,54.47
2026-04-26 00:02:05,20.58,20.31,20.82,42.32,54.47
2026-04-26 00:02:06,20.58,20.31,20.84,42.29,54.47
2026-04-26 00:02:07,20.55,20.31,20.82,42.32,54.47
2026-04-26 00:02:08,20.56,20.31,20.82,42.34,54.47
2026-04-26 00:02:09,20.55,20.31,20.82,42.34,54.47
2026-04-26 00:02:10,20.56,20.31,20.78,42.31,54.48
2026-04-26 00:02:11,20.55,20.31,20.8,42.33,54.48
2026-04-26 00:02:12,20.57,20.31,20.82,42.33,54.47
2026-04-26 00:02:13,20.56,20.31,20.8,42.33,54.48
2026-04-26 00:02:14,20.57,20.31,20.84,42.33,54.48
2026-04-26 00:02:15,20.54,20.25,20.82,42.34,54.48
2026-04-26 00:02:16,20.58,20.31,20.82,42.33,54.48
2026-04-26 00:02:17,20.55,20.31,20.8,42.33,54.48
2026-04-26 00:02:18,20.56,20.31,20.8,42.35,54.49
2026-04-26 00:02:19,20.54,20.31,20.8,42.3,54.49
2026-04-26 00:02:20,20.55,20.38,20.8,42.35,54.49
2026-04-26 00:02:21,20.56,20.31,20.8,42.33,54.5
2026-04-26 00:02:23,20.54,20.31,20.8,42.31,54.49
2026-04-26 00:02:24,20.56,20.25,20.8,42.33,54.5
2026-04-26 00:02:25,20.55,20.31,20.82,42.35,54.5
2026-04-26 00:02:26,20.53,20.31,20.8,42.33,54.5
2026-04-26 00:02:27,20.55,20.31,20.8,42.36,54.51
2026-04-26 00:02:28,20.55,20.31,20.82,42.35,54.51
2026-04-26 00:02:29,20.53,20.31,20.78,42.35,54.51
2026-04-26 00:02:30,20.54,20.31,20.8,42.33,54.51
2026-04-26 00:02:31,20.55,20.31,20.78,42.34,54.51
2026-04-26 00:02:32,20.55,20.31,20.8,42.34,54.51
2026-04-26 00:02:33,20.56,20.31,20.8,42.36,54.52
2026-04-26 00:02:34,20.56,20.31,20.8,42.35,54.52
2026-04-26 00:02:35,20.53,20.31,20.8,42.36,54.51
2026-04-26 00:02:36,20.54,20.31,20.8,42.36,54.51
2026-04-26 00:02:37,20.52,20.31,20.78,42.36,54.52
2026-04-26 00:02:38,20.54,20.31,20.8,42.35,54.52
2026-04-26 00:02:39,20.54,20.31,20.78,42.42,54.52
2026-04-26 00:02:40,20.54,20.31,20.8,42.35,54.52
2026-04-26 00:02:41,20.53,20.31,20.78,42.35,54.53
2026-04-26 00:02:42,20.54,20.25,20.78,42.38,54.53
2026-04-26 00:02:43,20.55,20.31,20.78,42.38,54.53
2026-04-26 00:02:44,20.53,20.31,20.8,42.4,54.52
2026-04-26 00:02:45,20.53,20.31,20.8,42.38,54.53
2026-04-26 00:02:46,20.52,20.31,20.78,42.4,54.53
2026-04-26 00:02:47,20.56,20.31,20.8,42.35,54.53
2026-04-26 00:02:48,20.51,20.31,20.78,42.4,54.53
2026-04-26 00:02:49,20.54,20.31,20.78,42.38,54.53
2026-04-26 00:02:50,20.53,20.25,20.78,42.38,54.53
2026-04-26 00:02:51,20.54,20.31,20.8,42.37,54.53
2026-04-26 00:02:53,20.52,20.25,20.8,42.39,54.53
2026-04-26 00:02:54,20.54,20.31,20.78,42.35,54.53
2026-04-26 00:02:55,20.54,20.31,20.78,42.37,54.54
2026-04-26 00:02:56,20.54,20.31,20.78,42.37,54.55
2026-04-26 00:02:57,20.53,20.31,20.78,42.37,54.54
2026-04-26 00:02:58,20.52,20.31,20.78,42.38,54.56
2026-04-26 00:02:59,20.51,20.31,20.78,42.35,54.55
2026-04-26 00:03:00,20.5,20.31,20.78,42.35,54.56
2026-04-26 00:03:01,20.52,20.31,20.78,42.38,54.55
2026-04-26 00:03:02,20.51,20.31,20.78,42.38,54.55
2026-04-26 00:03:03,20.53,20.31,20.78,42.37,54.55
2026-04-26 00:03:04,20.5,20.31,20.8,42.39,54.55
2026-04-26 00:03:05,20.5,20.31,20.75,42.39,54.55
2026-04-26 00:03:06,20.52,20.31,20.78,42.4,54.56
2026-04-26 00:03:07,20.53,20.31,20.78,42.41,54.55
2026-04-26 00:03:08,20.52,20.31,20.75,42.39,54.55
2026-04-26 00:03:09,20.51,20.31,20.78,42.41,54.56
2026-04-26 00:03:10,20.53,20.31,20.78,42.41,54.55
2026-04-26 00:03:11,20.51,20.31,20.75,42.43,54.56
2026-04-26 00:03:12,20.51,20.31,20.78,42.41,54.56
2026-04-26 00:03:13,20.53,20.31,20.78,42.39,54.56
2026-04-26 00:03:14,20.5,20.31,20.78,42.43,54.55
2026-04-26 00:03:15,20.52,20.25,20.75,42.37,54.55
2026-04-26 00:03:16,20.52,20.31,20.75,42.41,54.55
2026-04-26 00:03:17,20.49,20.25,20.75,42.42,54.56
2026-04-26 00:03:18,20.5,20.25,20.78,42.41,54.56
2026-04-26 00:03:19,20.5,20.31,20.75,42.39,54.56
2026-04-26 00:03:20,20.51,20.25,20.78,42.4,54.56
2026-04-26 00:03:21,20.51,20.31,20.78,42.39,54.56
2026-04-26 00:03:23,20.51,20.31,20.75,42.4,54.56
2026-04-26 00:03:24,20.51,20.25,20.78,42.43,54.55
2026-04-26 00:03:25,20.49,20.31,20.78,42.4,54.56
2026-04-26 00:03:26,20.51,20.25,20.78,42.42,54.56
2026-04-26 00:03:27,20.5,20.31,20.75,42.42,54.57
2026-04-26 00:03:28,20.53,20.25,20.75,42.41,54.56
2026-04-26 00:03:29,20.52,20.25,20.78,42.41,54.57
2026-04-26 00:03:30,20.51,20.25,20.78,42.4,54.57
2026-04-26 00:03:31,20.49,20.31,20.75,42.4,54.56
2026-04-26 00:03:32,20.49,20.25,20.78,42.4,54.56
2026-04-26 00:03:33,20.51,20.25,20.75,42.4,54.55
2026-04-26 00:03:34,20.51,20.25,20.75,42.41,54.56
2026-04-26 00:03:35,20.49,20.31,20.75,42.41,54.55
2026-04-26 00:03:36,20.51,20.25,20.75,42.39,54.55
2026-04-26 00:03:37,20.51,20.31,20.75,42.41,54.56
2026-04-26 00:03:38,20.53,20.31,20.75,42.41,54.55
2026-04-26 00:03:39,20.51,20.31,20.73,42.4,54.56
2026-04-26 00:03:40,20.5,20.25,20.75,42.39,54.56
2026-04-26 00:03:41,20.49,20.31,20.75,42.4,54.55
2026-04-26 00:03:42,20.51,20.31,20.75,42.43,54.55
2026-04-26 00:03:43,20.48,20.25,20.78,42.4,54.56
2026-04-26 00:03:44,20.51,20.31,20.75,42.41,54.56
2026-04-26 00:03:45,20.5,20.31,20.78,42.44,54.56
2026-04-26 00:03:46,20.49,20.25,20.78,42.43,54.56
2026-04-26 00:03:47,20.51,20.25,20.75,42.43,54.56
2026-04-26 00:03:48,20.49,20.31,20.75,42.44,54.56
2026-04-26 00:03:49,20.5,20.25,20.78,42.41,54.55
2026-04-26 00:03:50,20.5,20.31,20.78,42.43,54.56
2026-04-26 00:03:51,20.5,20.31,20.78,42.4,54.56
2026-04-26 00:03:53,20.5,20.25,20.78,42.46,54.56
2026-04-26 00:03:54,20.49,20.31,20.78,42.41,54.56
2026-04-26 00:03:55,20.51,20.25,20.78,42.4,54.56
2026-04-26 00:03:56,20.51,20.25,20.78,42.41,54.55
2026-04-26 00:03:57,20.49,20.31,20.78,42.42,54.56
2026-04-26 00:03:58,20.51,20.25,20.75,42.44,54.55
2026-04-26 00:03:59,20.5,20.31,20.78,42.43,54.56
2026-04-26 00:04:00,20.5,20.31,20.78,42.39,54.56
2026-04-26 00:04:01,20.5,20.31,20.78,42.42,54.55
2026-04-26 00:04:02,20.5,20.31,20.78,42.37,54.55
2026-04-26 00:04:03,20.51,20.31,20.78,42.41,54.55
2026-04-26 00:04:04,20.5,20.25,20.75,42.46,54.55
2026-04-26 00:04:05,20.49,20.25,20.75,42.4,54.55
2026-04-26 00:04:06,20.5,20.25,20.78,42.39,54.55
2026-04-26 00:04:07,20.51,20.31,20.75,42.4,54.55
2026-04-26 00:04:08,20.49,20.25,20.78,42.42,54.56
2026-04-26 00:04:09,20.49,20.25,20.75,42.44,54.56
2026-04-26 00:04:10,20.51,20.25,20.75,42.42,54.56
2026-04-26 00:04:11,20.49,20.31,20.78,42.41,54.56
2026-04-26 00:04:12,20.49,20.31,20.78,42.44,54.56
2026-04-26 00:04:13,20.49,20.31,20.75,42.39,54.56
2026-04-26 00:04:14,20.51,20.31,20.78,42.42,54.56
2026-04-26 00:04:15,20.5,20.31,20.78,42.41,54.56
2026-04-26 00:04:16,20.52,20.31,20.75,42.41,54.56
2026-04-26 00:04:17,20.5,20.25,20.75,42.43,54.56
2026-04-26 00:04:18,20.49,20.25,20.78,42.47,54.56
2026-04-26 00:04:19,20.48,20.25,20.78,42.42,54.56
2026-04-26 00:04:20,20.52,20.31,20.78,42.46,54.56
2026-04-26 00:04:21,20.5,20.25,20.78,42.45,54.56
2026-04-26 00:04:23,20.5,20.25,20.75,42.44,54.56
2026-04-26 00:04:24,20.53,20.31,20.78,42.42,54.55
2026-04-26 00:04:25,20.51,20.31,20.78,42.41,54.56
2026-04-26 00:04:26,20.51,20.31,20.78,42.43,54.56
2026-04-26 00:04:27,20.51,20.31,20.78,42.42,54.56
2026-04-26 00:04:28,20.49,20.25,20.78,42.41,54.55
2026-04-26 00:04:29,20.53,20.25,20.75,42.43,54.55
2026-04-26 00:04:30,20.49,20.31,20.75,42.41,54.55
2026-04-26 00:04:31,20.51,20.25,20.78,42.45,54.55
2026-04-26 00:04:32,20.51,20.25,20.78,42.43,54.55
2026-04-26 00:04:33,20.49,20.25,20.8,42.42,54.55
2026-04-26 00:04:34,20.51,20.31,20.75,42.42,54.55
2026-04-26 00:04:35,20.5,20.25,20.78,42.42,54.55
2026-04-26 00:04:36,20.51,20.25,20.78,42.41,54.54
2026-04-26 00:04:37,20.49,20.25,20.75,42.43,54.55
2026-04-26 00:04:38,20.49,20.25,20.78,42.43,54.54
2026-04-26 00:04:39,20.51,20.25,20.78,42.43,54.54
2026-04-26 00:04:40,20.5,20.25,20.78,42.41,54.54
2026-04-26 00:04:41,20.51,20.25,20.78,42.42,54.54
2026-04-26 00:04:42,20.52,20.31,20.78,42.46,54.54
2026-04-26 00:04:43,20.5,20.25,20.78,42.43,54.55
2026-04-26 00:04:44,20.5,20.25,20.78,42.42,54.54
2026-04-26 00:04:45,20.52,20.25,20.78,42.43,54.54
2026-04-26 00:04:46,20.52,20.31,20.78,42.41,54.54
2026-04-26 00:04:47,20.5,20.31,20.78,42.39,54.54
2026-04-26 00:04:48,20.51,20.25,20.78,42.42,54.54
2026-04-26 00:04:49,20.52,20.31,20.78,42.42,54.53
2026-04-26 00:04:50,20.51,20.31,20.78,42.41,54.54
2026-04-26 00:04:51,20.52,20.25,20.78,42.41,54.53
2026-04-26 00:04:53,20.49,20.25,20.78,42.42,54.53
2026-04-26 00:04:54,20.5,20.25,20.78,42.43,54.53
2026-04-26 00:04:55,20.5,20.25,20.78,42.42,54.53
2026-04-26 00:04:56,20.5,20.31,20.78,42.42,54.53
2026-04-26 00:04:57,20.51,20.31,20.78,42.4,54.53
2026-04-26 00:04:58,20.5,20.25,20.78,42.39,54.53
2026-04-26 00:04:59,20.5,20.25,20.78,42.41,54.52
2026-04-26 00:05:00,20.5,20.25,20.78,42.4,54.53
2026-04-26 00:05:01,20.51,20.31,20.78,42.39,54.53
2026-04-26 00:05:02,20.52,20.31,20.8,42.37,54.52
2026-04-26 00:05:03,20.51,20.31,20.78,42.4,54.52
2026-04-26 00:05:04,20.51,20.25,20.78,42.42,54.53
2026-04-26 00:05:05,20.55,20.25,20.78,42.41,54.53
2026-04-26 00:05:06,20.51,20.25,20.8,42.37,54.53
2026-04-26 00:05:07,20.5,20.31,20.78,42.36,54.52
2026-04-26 00:05:08,20.52,20.25,20.78,42.41,54.52
2026-04-26 00:05:09,20.52,20.31,20.8,42.38,54.52
2026-04-26 00:05:10,20.52,20.25,20.78,42.39,54.52
2026-04-26 00:05:11,20.49,20.25,20.78,42.41,54.52
2026-04-26 00:05:12,20.52,20.31,20.78,42.39,54.51
2026-04-26 00:05:13,20.53,20.25,20.8,42.4,54.51
2026-04-26 00:05:14,20.5,20.31,20.8,42.38,54.52
2026-04-26 00:05:15,20.51,20.31,20.78,42.41,54.51
2026-04-26 00:05:16,20.51,20.31,20.8,42.4,54.51
2026-04-26 00:05:17,20.53,20.25,20.78,42.38,54.51
2026-04-26 00:05:18,20.5,20.31,20.8,42.37,54.5
2026-04-26 00:05:19,20.52,20.25,20.8,42.4,54.51
2026-04-26 00:05:20,20.52,20.38,20.8,42.38,54.5
2026-04-26 00:05:21,20.51,20.31,20.8,42.38,54.49
2026-04-26 00:05:23,20.53,20.25,20.8,42.37,54.5
2026-04-26 00:05:24,20.51,20.25,20.8,42.38,54.51
2026-04-26 00:05:25,20.51,20.25,20.78,42.36,54.5
2026-04-26 00:05:26,20.53,20.31,20.78,42.36,54.5
2026-04-26 00:05:27,20.54,20.31,20.8,42.37,54.5
2026-04-26 00:05:28,20.51,20.25,20.8,42.41,54.5
2026-04-26 00:05:29,20.52,20.31,20.78,42.38,54.5
2026-04-26 00:05:30,20.53,20.25,20.8,42.38,54.5
2026-04-26 00:05:31,20.53,20.25,20.78,42.36,54.5
2026-04-26 00:05:32,20.52,20.31,20.82,42.36,54.5
2026-04-26 00:05:33,20.52,20.25,20.78,42.34,54.49
2026-04-26 00:05:34,20.52,20.31,20.8,42.36,54.5
2026-04-26 00:05:35,20.52,20.31,20.8,42.36,54.49
2026-04-26 00:05:36,20.52,20.31,20.8,42.35,54.49
2026-04-26 00:05:37,20.52,20.31,20.8,42.36,54.49
2026-04-26 00:05:38,20.51,20.31,20.82,42.35,54.49
2026-04-26 00:05:39,20.54,20.31,20.8,42.36,54.48
2026-04-26 00:05:40,20.52,20.25,20.8,42.35,54.48
2026-04-26 00:05:41,20.55,20.31,20.82,42.37,54.48
2026-04-26 00:05:42,20.54,20.31,20.8,42.32,54.47
2026-04-26 00:05:43,20.52,20.25,20.78,42.37,54.48
2026-04-26 00:05:44,20.54,20.25,20.8,42.35,54.48
2026-04-26 00:05:45,20.53,20.31,20.8,42.37,54.47
2026-04-26 00:05:46,20.51,20.25,20.8,42.38,54.48
2026-04-26 00:05:47,20.54,20.31,20.8,42.3,54.48
2026-04-26 00:05:48,20.53,20.25,20.8,42.35,54.47
2026-04-26 00:05:49,20.51,20.31,20.78,42.37,54.48
2026-04-26 00:05:50,20.53,20.31,20.8,42.37,54.48
2026-04-26 00:05:51,20.56,20.25,20.8,42.36,54.48
2026-04-26 00:05:52,20.51,20.25,20.8,42.33,54.48
2026-04-26 00:05:54,20.52,20.25,20.8,42.35,54.48
2026-04-26 00:05:55,20.55,20.31,20.82,42.34,54.47
2026-04-26 00:05:56,20.53,20.31,20.8,42.36,54.48
2026-04-26 00:05:57,20.56,20.31,20.8,42.37,54.48
2026-04-26 00:05:58,20.54,20.25,20.8,42.33,54.48
2026-04-26 00:05:59,20.55,20.31,20.8,42.33,54.48
2026-04-26 00:06:00,20.55,20.25,20.8,42.33,54.47
2026-04-26 00:06:01,20.54,20.31,20.8,42.35,54.48
2026-04-26 00:06:02,20.54,20.31,20.82,42.32,54.47
2026-04-26 00:06:03,20.54,20.31,20.8,42.38,54.46
2026-04-26 00:06:04,20.54,20.31,20.8,42.32,54.46
2026-04-26 00:06:05,20.54,20.25,20.8,42.34,54.46
2026-04-26 00:06:06,20.54,20.31,20.78,42.35,54.46
2026-04-26 00:06:07,20.54,20.31,20.84,42.33,54.46
2026-04-26 00:06:08,20.56,20.31,20.8,42.3,54.47
2026-04-26 00:06:09,20.55,20.25,20.82,42.34,54.47
2026-04-26 00:06:10,20.54,20.31,20.8,42.34,54.47
2026-04-26 00:06:11,20.57,20.31,20.8,42.33,54.48
2026-04-26 00:06:12,20.55,20.31,20.82,42.33,54.47
2026-04-26 00:06:13,20.54,20.31,20.8,42.33,54.47
2026-04-26 00:06:14,20.54,20.31,20.84,42.32,54.47
2026-04-26 00:06:15,20.57,20.31,20.8,42.32,54.46
2026-04-26 00:06:16,20.53,20.25,20.82,42.32,54.47
2026-04-26 00:06:17,20.53,20.25,20.82,42.34,54.46
2026-04-26 00:06:18,20.57,20.31,20.8,42.35,54.46
2026-04-26 00:06:19,20.56,20.25,20.84,42.29,54.46
2026-04-26 00:06:20,20.53,20.31,20.82,42.33,54.46
2026-04-26 00:06:21,20.57,20.31,20.82,42.3,54.45
2026-04-26 00:06:22,20.58,20.31,20.82,42.32,54.46
2026-04-26 00:06:24,20.56,20.25,20.84,42.34,54.45
2026-04-26 00:06:25,20.56,20.31,20.84,42.29,54.46
2026-04-26 00:06:26,20.55,20.31,20.82,42.29,54.45
2026-04-26 00:06:27,20.56,20.25,20.82,42.34,54.45
2026-04-26 00:06:28,20.56,20.31,20.82,42.31,54.45
2026-04-26 00:06:29,20.57,20.31,20.84,42.28,54.44
2026-04-26 00:06:30,20.58,20.31,20.82,42.31,54.45
2026-04-26 00:06:31,20.57,20.25,20.82,42.29,54.45
2026-04-26 00:06:32,20.56,20.31,20.82,42.29,54.45
2026-04-26 00:06:33,20.58,20.31,20.8,42.28,54.44
2026-04-26 00:06:34,20.55,20.31,20.82,42.29,54.46
2026-04-26 00:06:35,20.58,20.25,20.84,42.29,54.44
2026-04-26 00:06:36,20.57,20.31,20.84,42.28,54.45
2026-04-26 00:06:37,20.56,20.31,20.84,42.27,54.44
2026-04-26 00:06:38,20.57,20.25,20.82,42.26,54.44
2026-04-26 00:06:39,20.56,20.31,20.84,42.28,54.44
2026-04-26 00:06:40,20.59,20.31,20.84,42.32,54.44
2026-04-26 00:06:41,20.58,20.25,20.82,42.26,54.44
2026-04-26 00:06:42,20.56,20.31,20.82,42.26,54.44
2026-04-26 00:06:43,20.58,20.25,20.84,42.27,54.44
2026-04-26 00:06:44,20.58,20.31,20.8,42.25,54.43
2026-04-26 00:06:45,20.58,20.25,20.82,42.24,54.44
2026-04-26 00:06:46,20.58,20.31,20.84,42.27,54.44
2026-04-26 00:06:47,20.59,20.31,20.84,42.26,54.44
2026-04-26 00:06:48,20.6,20.31,20.84,42.24,54.44
2026-04-26 00:06:49,20.58,20.31,20.84,42.24,54.44
2026-04-26 00:06:50,20.59,20.31,20.84,42.26,54.43
2026-04-26 00:06:51,20.58,20.31,20.84,42.26,54.44
2026-04-26 00:06:52,20.6,20.31,20.8,42.24,54.43
2026-04-26 00:06:54,20.58,20.31,20.84,42.27,54.44
2026-04-26 00:06:55,20.57,20.31,20.84,42.27,54.44
2026-04-26 00:06:56,20.6,20.31,20.82,42.25,54.44
2026-04-26 00:06:57,20.58,20.31,20.82,42.24,54.44
2026-04-26 00:06:58,20.58,20.31,20.84,42.26,54.43
2026-04-26 00:06:59,20.6,20.31,20.82,42.23,54.43
2026-04-26 00:07:00,20.57,20.38,20.84,42.23,54.43
2026-04-26 00:07:01,20.58,20.31,20.84,42.22,54.43
2026-04-26 00:07:02,20.61,20.31,20.84,42.24,54.43
2026-04-26 00:07:03,20.59,20.31,20.84,42.23,54.43
2026-04-26 00:07:04,20.59,20.31,20.82,42.25,54.43
2026-04-26 00:07:05,20.58,20.31,20.82,42.23,54.43
2026-04-26 00:07:06,20.59,20.25,20.86,42.24,54.43
2026-04-26 00:07:07,20.59,20.25,20.84,42.23,54.42
2026-04-26 00:07:08,20.59,20.38,20.82,42.22,54.42
2026-04-26 00:07:09,20.58,20.31,20.82,42.24,54.43
2026-04-26 00:07:10,20.59,20.31,20.84,42.23,54.43
2026-04-26 00:07:11,20.6,20.31,20.82,42.25,54.43
2026-04-26 00:07:12,20.57,20.31,20.84,42.25,54.43
2026-04-26 00:07:13,20.59,20.31,20.84,42.24,54.43
